# t   x   y   vx   vy
1.100000 7.778175 1.903075 7.071068 -3.708932
1.110000 7.848885 1.865985 7.071068 -3.806932
1.120000 7.919596 1.827916 7.071068 -3.904932
1.130000 7.990307 1.788867 7.071068 -4.002932
1.140000 8.061017 1.748837 7.071068 -4.100932
1.150000 8.131728 1.707828 7.071068 -4.198932
1.160000 8.202439 1.665839 7.071068 -4.296932
1.170000 8.273149 1.622869 7.071068 -4.394932
1.180000 8.343860 1.578920 7.071068 -4.492932
1.190000 8.414571 1.533991 7.071068 -4.590932
1.200000 8.485281 1.488081 7.071068 -4.688932
1.210000 8.555992 1.441192 7.071068 -4.786932
1.220000 8.626703 1.393323 7.071068 -4.884932
1.230000 8.697413 1.344473 7.071068 -4.982932
1.240000 8.768124 1.294644 7.071068 -5.080932
1.250000 8.838835 1.243835 7.071068 -5.178932
1.260000 8.909545 1.192045 7.071068 -5.276932
1.270000 8.980256 1.139276 7.071068 -5.374932
1.280000 9.050967 1.085527 7.071068 -5.472932
1.290000 9.121677 1.030797 7.071068 -5.570932
1.300000 9.192388 0.975088 7.071068 -5.668932
1.310000 9.263099 0.918399 7.071068 -5.766932
1.320000 9.333810 0.860730 7.071068 -5.864932
1.330000 9.404520 0.802080 7.071068 -5.962932
1.340000 9.475231 0.742451 7.071068 -6.060932
1.350000 9.545942 0.681842 7.071068 -6.158932
1.360000 9.616652 0.620252 7.071068 -6.256932
1.370000 9.687363 0.557683 7.071068 -6.354932
1.380000 9.758074 0.494134 7.071068 -6.452932
1.390000 9.828784 0.429604 7.071068 -6.550932
1.400000 9.899495 0.364095 7.071068 -6.648932
1.410000 9.970206 0.297606 7.071068 -6.746932
1.420000 10.040916 0.230136 7.071068 -6.844932
1.430000 10.111627 0.161687 7.071068 -6.942932
1.440000 10.182338 0.092258 7.071068 -7.040932
1.450000 10.253048 0.021848 7.071068 -7.138932
1.460000 10.323759 -0.049541 7.071068 -7.236932
